t,gpu_index,power_w,sm_clock_mhz,util_gpu,pcap_set,rapl_pkg_uj
0.2776,1,79.20,1530,0.0,,191895221149
0.2776,2,76.00,1530,0.0,,191895221149
0.2905,0,89.44,1530,0.0,,191896092301
0.2905,1,79.20,1530,0.0,,191896092301
0.2905,2,75.51,1530,0.0,,191896092301
0.3034,0,89.44,1530,0.0,,191896957289
0.3034,1,79.20,1530,0.0,,191896957289
0.3034,2,75.51,1530,0.0,,191896957289
0.3172,0,89.44,1530,0.0,,191897890148
0.3172,1,79.20,1530,0.0,,191897890148
0.3172,2,75.51,1530,0.0,,191897890148
0.3302,0,89.44,1530,0.0,,191898761545
0.3302,1,79.20,1530,0.0,,191898761545
0.3302,2,75.51,1530,0.0,,191898761545
0.3431,0,89.50,1530,0.0,,191899628364
0.3431,1,78.71,1530,0.0,,191899628364
0.3431,2,75.51,1530,0.0,,191899628364
0.3560,0,89.50,1530,0.0,,191900496587
0.3560,1,78.71,1530,0.0,,191900496587
0.3560,2,75.51,1530,0.0,,191900496587
0.3687,0,88.96,1530,0.0,,191901303958
0.3687,1,78.66,1530,0.0,,191901303958
0.3687,2,75.51,1530,0.0,,191901303958
0.4092,0,88.96,1530,0.0,,191904099849
0.4092,1,78.66,1530,0.0,,191904099849
0.4092,2,75.51,1530,0.0,,191904099849
0.4229,0,88.96,1530,0.0,,191904966729
0.4229,1,78.66,1530,0.0,,191904966729
0.4229,2,75.51,1530,0.0,,191904966729
0.4363,0,88.96,1530,0.0,,191905896231
0.4363,1,78.66,1530,0.0,,191905896231
0.4363,2,75.51,1530,0.0,,191905896231
0.4484,0,88.96,1530,0.0,,191906701954
0.4484,1,78.66,1530,0.0,,191906701954
0.4484,2,75.51,1530,0.0,,191906701954
0.4619,0,88.96,1530,0.0,,191907572313
0.4619,1,78.71,1530,0.0,,191907572313
0.4619,2,75.51,1530,0.0,,191907572313
0.4761,0,88.96,1530,0.0,,191908508407
0.4761,1,78.71,1530,0.0,,191908508407
0.4761,2,75.03,1530,0.0,,191908508407
0.4883,0,88.96,1530,0.0,,191909386335
0.4883,1,78.71,1530,0.0,,191909386335
0.4883,2,75.03,1530,0.0,,191909386335
0.5018,0,89.02,1530,0.0,,191910235393
0.5018,1,78.71,1530,0.0,,191910235393
0.5018,2,75.03,1530,0.0,,191910235393
0.5182,0,89.02,1530,0.0,,191911628944
0.5182,1,78.71,1530,0.0,,191911628944
0.5182,2,74.98,1530,0.0,,191911628944
0.5313,0,88.84,1530,0.0,,191913445895
0.5313,1,78.56,1530,0.0,,191913445895
0.5313,2,74.93,1530,0.0,,191913445895
0.5502,0,88.84,1530,0.0,,191916120448
0.5502,1,78.50,1530,0.0,,191916120448
0.5502,2,74.93,1530,0.0,,191916120448
0.5732,0,88.84,1530,0.0,,191919329547
0.5732,1,78.50,1530,0.0,,191919329547
0.5732,2,74.93,1530,0.0,,191919329547
0.6253,0,88.41,1530,0.0,,191926455993
0.6253,1,78.07,1530,0.0,,191926455993
0.6253,2,74.93,1530,0.0,,191926455993
0.6382,0,88.41,1530,0.0,,191927150755
0.6382,1,78.17,1530,0.0,,191927150755
0.6382,2,75.03,1530,0.0,,191927150755
0.6509,0,88.53,1530,0.0,,191927775082
0.6509,1,78.23,1530,0.0,,191927775082
0.6509,2,75.03,1530,0.0,,191927775082
0.6651,0,88.53,1530,0.0,,191928534784
0.6651,1,78.23,1530,0.0,,191928534784
0.6651,2,75.03,1530,0.0,,191928534784
0.6772,0,88.53,1530,0.0,,191929188652
0.6772,1,78.23,1530,0.0,,191929188652
0.6772,2,75.03,1530,0.0,,191929188652
0.6904,0,88.53,1530,0.0,,191929857596
0.6904,1,78.23,1530,0.0,,191929857596
0.6904,2,75.03,1530,0.0,,191929857596
0.7255,0,88.53,1530,0.0,,191931898362
0.7255,1,78.23,1530,0.0,,191931898362
0.7255,2,75.03,1530,0.0,,191931898362
0.7376,0,88.53,1530,0.0,,191932577560
0.7376,1,78.23,1530,0.0,,191932577560
0.7376,2,75.03,1530,0.0,,191932577560
0.7503,0,88.53,1530,0.0,,191933213422
0.7503,1,78.23,1530,0.0,,191933213422
0.7503,2,75.03,1530,0.0,,191933213422
0.7663,0,88.53,1530,0.0,,191934083110
0.7663,1,78.23,1530,0.0,,191934083110
0.7663,2,75.03,1530,0.0,,191934083110
0.7784,0,88.53,1530,0.0,,191934693643
0.7784,1,78.23,1530,0.0,,191934693643
0.7784,2,75.03,1530,0.0,,191934693643
0.7911,0,88.53,1530,0.0,,191935362465
0.7911,1,78.23,1530,0.0,,191935362465
0.7911,2,74.54,1530,0.0,,191935362465
0.8053,0,88.53,1530,0.0,,191936099401
0.8053,1,78.23,1530,0.0,,191936099401
0.8053,2,74.54,1530,0.0,,191936099401
0.8174,0,88.53,1530,0.0,,191936695408
0.8174,1,78.23,1530,0.0,,191936695408
0.8174,2,74.54,1530,0.0,,191936695408
0.8302,0,88.04,1530,0.0,,191937364718
0.8302,1,78.23,1530,0.0,,191937364718
0.8302,2,74.54,1530,0.0,,191937364718
0.8433,0,88.04,1530,0.0,,191938044403
0.8433,1,78.23,1530,0.0,,191938044403
0.8433,2,74.54,1530,0.0,,191938044403
0.8555,0,88.04,1530,0.0,,191938660552
0.8555,1,77.74,1530,0.0,,191938660552
0.8555,2,74.54,1530,0.0,,191938660552
0.8688,0,87.99,1530,0.0,,191939336331
0.8688,1,77.74,1530,0.0,,191939336331
0.8688,2,74.54,1530,0.0,,191939336331
0.8819,0,87.99,1530,0.0,,191940005031
0.8819,1,77.74,1530,0.0,,191940005031
0.8819,2,74.54,1530,0.0,,191940005031
0.8940,0,87.99,1530,0.0,,191940620019
0.8940,1,77.74,1530,0.0,,191940620019
0.8940,2,74.54,1530,0.0,,191940620019
0.9074,0,87.99,1530,0.0,,191941344017
0.9074,1,77.74,1530,0.0,,191941344017
0.9074,2,74.54,1530,0.0,,191941344017
0.9198,0,87.99,1530,0.0,,191941962973
0.9198,1,77.74,1530,0.0,,191941962973
0.9198,2,74.54,1530,0.0,,191941962973
0.9325,0,88.04,1530,0.0,,191942623310
0.9325,1,77.74,1530,0.0,,191942623310
0.9325,2,74.54,1530,0.0,,191942623310
0.9470,0,88.04,1530,0.0,,191943351519
0.9470,1,77.74,1530,0.0,,191943351519
0.9470,2,74.54,1530,0.0,,191943351519
0.9591,0,88.04,1530,0.0,,191943993973
0.9591,1,77.74,1530,0.0,,191943993973
0.9591,2,74.54,1530,0.0,,191943993973
0.9720,0,88.04,1530,0.0,,191944604811
0.9720,1,77.74,1530,0.0,,191944604811
0.9720,2,74.54,1530,0.0,,191944604811
0.9847,0,87.99,1530,0.0,,191945260877
0.9847,1,77.74,1530,0.0,,191945260877
0.9847,2,74.54,1530,0.0,,191945260877
0.9983,0,87.99,1530,0.0,,191945944713
0.9983,1,77.74,1530,0.0,,191945944713
0.9983,2,74.54,1530,0.0,,191945944713
1.0111,0,87.56,1530,0.0,,191946600534
1.0111,1,77.74,1530,0.0,,191946600534
1.0111,2,74.54,1530,0.0,,191946600534
1.0238,0,87.56,1530,0.0,,191947267585
1.0238,1,77.74,1530,0.0,,191947267585
1.0238,2,74.54,1530,0.0,,191947267585
1.0384,0,87.56,1530,0.0,,191948000311
1.0384,1,77.74,1530,0.0,,191948000311
1.0384,2,74.54,1530,0.0,,191948000311
1.0512,0,87.56,1530,0.0,,191948657169
1.0512,1,77.74,1530,0.0,,191948657169
1.0512,2,74.54,1530,0.0,,191948657169
1.0640,0,87.56,1530,0.0,,191949325564
1.0640,1,77.74,1530,0.0,,191949325564
1.0640,2,74.54,1530,0.0,,191949325564
1.0765,0,87.56,1530,0.0,,191949934510
1.0765,1,77.74,1530,0.0,,191949934510
1.0765,2,74.54,1530,0.0,,191949934510
1.0905,0,87.50,1530,0.0,,191950650633
1.0905,1,77.74,1530,0.0,,191950650633
1.0905,2,74.54,1530,0.0,,191950650633
1.1334,0,87.07,1530,0.0,,191953223198
1.1334,1,77.74,1530,0.0,,191953223198
1.1334,2,74.54,1530,0.0,,191953223198
1.1464,0,87.07,1530,0.0,,191953907278
1.1464,1,77.74,1530,0.0,,191953907278
1.1464,2,74.54,1530,0.0,,191953907278
1.1585,0,87.07,1530,0.0,,191954522267
1.1585,1,77.74,1530,0.0,,191954522267
1.1585,2,74.54,1530,0.0,,191954522267
1.1736,0,87.02,1530,0.0,,191955317553
1.1736,1,77.74,1530,0.0,,191955317553
1.1736,2,74.54,1530,0.0,,191955317553
1.1863,0,87.02,1530,0.0,,191955982407
1.1863,1,77.74,1530,0.0,,191955982407
1.1863,2,74.54,1530,0.0,,191955982407
1.1985,0,87.02,1530,0.0,,191956588423
1.1985,1,77.74,1530,0.0,,191956588423
1.1985,2,74.54,1530,0.0,,191956588423
1.2124,0,87.02,1530,0.0,,191957305218
1.2124,1,77.74,1530,0.0,,191957305218
1.2124,2,74.54,1530,0.0,,191957305218
1.2252,0,87.02,1530,0.0,,191957909282
1.2252,1,77.74,1530,0.0,,191957909282
1.2252,2,74.54,1530,0.0,,191957909282
1.2376,0,87.02,1530,0.0,,191958561197
1.2376,1,77.74,1530,0.0,,191958561197
1.2376,2,74.01,1530,0.0,,191958561197
1.2524,0,87.07,1530,0.0,,191959347205
1.2524,1,77.74,1530,0.0,,191959347205
1.2524,2,74.54,1530,0.0,,191959347205
1.2652,0,87.07,1530,0.0,,191959947546
1.2652,1,77.25,1530,0.0,,191959947546
1.2652,2,74.54,1530,0.0,,191959947546
1.2775,0,87.07,1530,0.0,,191960593723
1.2775,1,77.25,1530,0.0,,191960593723
1.2775,2,74.05,1530,0.0,,191960593723
1.2903,0,87.07,1530,0.0,,191961194918
1.2903,1,77.25,1530,0.0,,191961194918
1.2903,2,74.05,1530,0.0,,191961194918
1.3037,0,87.07,1530,0.0,,191961918122
1.3037,1,77.25,1530,0.0,,191961918122
1.3037,2,74.05,1530,0.0,,191961918122
1.3158,0,87.02,1530,0.0,,191962526274
1.3158,1,77.25,1530,0.0,,191962526274
1.3158,2,74.05,1530,0.0,,191962526274
1.3286,0,87.02,1530,0.0,,191963144254
1.3286,1,77.25,1530,0.0,,191963144254
1.3286,2,74.05,1530,0.0,,191963144254
1.3434,0,87.02,1530,0.0,,191963925685
1.3434,1,77.25,1530,0.0,,191963925685
1.3434,2,74.05,1530,0.0,,191963925685
1.3555,0,87.07,1530,0.0,,191964521142
1.3555,1,77.25,1530,0.0,,191964521142
1.3555,2,74.05,1530,0.0,,191964521142
1.3682,0,87.07,1530,0.0,,191965177879
1.3682,1,77.25,1530,0.0,,191965177879
1.3682,2,74.05,1530,0.0,,191965177879
1.3806,0,87.07,1530,0.0,,191965785299
1.3806,1,77.25,1530,0.0,,191965785299
1.3806,2,74.05,1530,0.0,,191965785299
1.3935,0,87.07,1530,0.0,,191966438313
1.3935,1,77.25,1530,0.0,,191966438313
1.3935,2,74.05,1530,0.0,,191966438313
1.4069,0,87.07,1530,0.0,,191967101153
1.4069,1,77.25,1530,0.0,,191967101153
1.4069,2,74.05,1530,0.0,,191967101153
1.4190,0,86.59,1530,0.0,,191967758500
1.4190,1,77.25,1530,0.0,,191967758500
1.4190,2,74.05,1530,0.0,,191967758500
1.4320,0,86.59,1530,0.0,,191968428786
1.4320,1,77.25,1530,0.0,,191968428786
1.4320,2,74.05,1530,0.0,,191968428786
1.4458,0,86.59,1530,0.0,,191969114392
1.4458,1,77.25,1530,0.0,,191969114392
1.4458,2,74.05,1530,0.0,,191969114392
1.4582,0,86.59,1530,0.0,,191969769725
1.4582,1,77.25,1530,0.0,,191969769725
1.4582,2,74.05,1530,0.0,,191969769725
1.4711,0,86.59,1530,0.0,,191970435678
1.4711,1,77.25,1530,0.0,,191970435678
1.4711,2,74.05,1530,0.0,,191970435678
1.4849,0,86.53,1530,0.0,,191971127754
1.4849,1,77.25,1530,0.0,,191971127754
1.4849,2,74.05,1530,0.0,,191971127754
1.5180,0,86.59,1530,0.0,,191973054873
1.5180,1,77.25,1530,0.0,,191973054873
1.5180,2,74.05,1530,0.0,,191973054873
1.5378,0,86.59,1530,0.0,,191974189453
1.5378,1,77.25,1530,0.0,,191974189453
1.5378,2,74.05,1530,0.0,,191974189453
1.5760,0,86.59,1530,0.0,,191976456964
1.5760,1,77.25,1530,0.0,,191976456964
1.5760,2,74.05,1530,0.0,,191976456964
1.5901,0,86.53,1530,0.0,,191977215934
1.5901,1,77.25,1530,0.0,,191977215934
1.5901,2,74.05,1530,0.0,,191977215934
1.6056,0,86.53,1530,0.0,,191978065419
1.6056,1,77.20,1530,0.0,,191978065419
1.6056,2,74.05,1530,0.0,,191978065419
1.6374,0,86.53,1530,0.0,,191979861618
1.6374,1,77.25,1530,0.0,,191979861618
1.6374,2,74.05,1530,0.0,,191979861618
1.6821,0,86.59,1530,0.0,,191982368387
1.6821,1,78.23,1530,0.02,,191982368387
1.6821,2,74.05,1530,0.01,,191982368387
1.6970,0,86.53,1530,0.0,,191983121498
1.6970,1,108.50,1530,0.02,,191983121498
1.6970,2,76.44,1530,0.01,,191983121498
1.7105,0,86.90,1530,0.0,,191983829870
1.7105,1,162.15,1530,0.02,,191983829870
1.7105,2,76.44,1530,0.01,,191983829870
1.7240,0,86.90,1530,0.0,,191984503025
1.7240,1,162.15,1530,0.02,,191984503025
1.7240,2,184.58,1530,0.01,,191984503025
1.7370,0,87.21,1530,0.0,,191985156771
1.7370,1,285.44,1530,0.02,,191985156771
1.7370,2,163.23,1530,0.01,,191985156771
1.7507,0,140.56,1530,0.02,,191985866303
1.7507,1,319.50,1417,0.02,,191985866303
1.7507,2,297.01,1455,0.01,,191985866303
1.7745,0,123.41,1530,0.02,,191987086941
1.7745,1,309.21,1297,0.02,,191987086941
1.7745,2,315.44,1320,0.01,,191987086941
1.7988,0,289.64,1530,0.02,,191988321741
1.7988,1,257.72,1252,0.02,,191988321741
1.7988,2,271.07,1252,0.01,,191988321741
1.8197,0,309.23,1417,0.02,,191989429038
1.8197,1,236.77,1260,0.02,,191989429038
1.8197,2,246.20,1245,0.01,,191989429038
1.8399,0,295.29,1312,0.02,,191990498859
1.8399,1,231.68,1275,0.8,,191990498859
1.8399,2,235.48,1260,0.72,,191990498859
1.8594,0,269.34,1267,0.02,,191991486588
1.8594,1,233.27,1290,0.8,,191991486588
1.8594,2,235.15,1267,0.72,,191991486588
1.8792,0,251.78,1252,0.02,,191992526503
1.8792,1,241.39,1290,0.8,,191992526503
1.8792,2,235.96,1275,0.72,,191992526503
1.9002,0,239.48,1252,0.02,,191993627757
1.9002,1,240.43,1290,0.8,,191993627757
1.9002,2,234.04,1282,0.72,,191993627757
1.9190,0,235.64,1260,0.88,,191994591622
1.9190,1,239.48,1290,0.8,,191994591622
1.9190,2,240.76,1290,0.72,,191994591622
1.9397,0,241.88,1267,0.88,,191995644964
1.9397,1,236.13,1290,0.8,,191995644964
1.9397,2,243.00,1290,0.72,,191995644964
1.9573,0,241.08,1267,0.88,,191996602786
1.9573,1,211.24,1290,0.8,,191996602786
1.9573,2,239.96,1290,0.72,,191996602786
1.9766,0,239.32,1275,0.88,,191997599976
1.9766,1,192.34,1290,0.8,,191997599976
1.9766,2,206.25,1290,0.72,,191997599976
1.9960,0,247.00,1275,0.88,,191998616575
1.9960,1,187.68,1290,0.8,,191998616575
1.9960,2,194.82,1290,0.72,,191998616575
2.0149,0,220.73,1282,0.88,,191999602657
2.0149,1,201.93,1395,1.0,,191999602657
2.0149,2,205.76,1365,1.0,,191999602657
2.0344,0,200.20,1290,0.88,,192000641167
2.0344,1,213.29,1395,1.0,,192000641167
2.0344,2,212.51,1365,1.0,,192000641167
2.0548,0,201.64,1290,0.88,,192001752675
2.0548,1,218.90,1395,1.0,,192001752675
2.0548,2,209.48,1365,1.0,,192001752675
2.0737,0,199.85,1365,1.0,,192002741687
2.0737,1,220.33,1395,1.0,,192002741687
2.0737,2,211.06,1365,1.0,,192002741687
2.0956,0,213.52,1365,1.0,,192003938400
2.0956,1,219.85,1395,1.0,,192003938400
2.0956,2,210.44,1365,1.0,,192003938400
2.1143,0,217.37,1365,1.0,,192005063702
2.1143,1,219.71,1395,1.0,,192005063702
2.1143,2,214.91,1365,1.0,,192005063702
2.1343,0,217.37,1365,1.0,,192006454385
2.1343,1,218.75,1395,1.0,,192006454385
2.1343,2,214.77,1365,1.0,,192006454385
2.1524,0,218.81,1365,1.0,,192007710485
2.1524,1,218.75,1395,1.0,,192007710485
2.1524,2,213.81,1365,1.0,,192007710485
2.1744,0,223.62,1365,1.0,,192009247407
2.1744,1,219.37,1470,1.0,,192009247407
2.1744,2,219.44,1432,1.0,,192009247407
2.2020,0,223.95,1365,1.0,,192011178555
2.2020,1,238.52,1470,1.0,,192011178555
2.2020,2,233.87,1432,1.0,,192011178555
2.2178,0,224.43,1365,1.0,,192012208276
2.2178,1,238.52,1470,1.0,,192012208276
2.2178,2,236.27,1432,1.0,,192012208276
2.2360,0,223.47,1365,1.0,,192013451864
2.2360,1,245.05,1470,1.0,,192013451864
2.2360,2,236.27,1432,1.0,,192013451864
2.2494,0,223.47,1417,1.0,,192014425250
2.2494,1,240.75,1470,1.0,,192014425250
2.2494,2,234.67,1432,1.0,,192014425250
2.2626,0,233.40,1417,1.0,,192015330766
2.2626,1,244.09,1470,1.0,,192015330766
2.2626,2,236.92,1432,1.0,,192015330766
2.2775,0,238.52,1417,1.0,,192016361342
2.2775,1,244.09,1470,1.0,,192016361342
2.2775,2,236.92,1432,1.0,,192016361342
2.2896,0,238.52,1417,1.0,,192017188122
2.2896,1,242.66,1470,1.0,,192017188122
2.2896,2,238.84,1432,1.0,,192017188122
2.3024,0,240.92,1417,1.0,,192018095834
2.3024,1,246.48,1470,1.0,,192018095834
2.3024,2,237.08,1432,1.0,,192018095834
2.3178,0,239.00,1417,1.0,,192019129767
2.3178,1,246.48,1470,1.0,,192019129767
2.3178,2,237.08,1432,1.0,,192019129767
2.3301,0,239.00,1417,1.0,,192019943730
2.3301,1,245.21,1470,1.0,,192019943730
2.3301,2,239.00,1432,1.0,,192019943730
2.3428,0,242.36,1417,1.0,,192020860354
2.3428,1,246.48,1470,1.0,,192020860354
2.3428,2,239.32,1447,1.0,,192020860354
2.3624,0,240.44,1417,1.0,,192022154296
2.3624,1,245.52,1470,1.0,,192022154296
2.3624,2,244.12,1447,1.0,,192022154296
2.3796,0,238.68,1417,1.0,,192023326168
2.3796,1,245.52,1470,1.0,,192023326168
2.3796,2,244.12,1447,1.0,,192023326168
2.4001,0,239.00,1417,1.0,,192024786796
2.4001,1,244.09,1470,1.0,,192024786796
2.4001,2,247.32,1447,1.0,,192024786796
2.4146,0,242.84,1432,1.0,,192025757558
2.4146,1,248.39,1470,1.0,,192025757558
2.4146,2,244.60,1447,1.0,,192025757558
2.4401,0,244.92,1432,1.0,,192027585007
2.4401,1,248.39,1470,1.0,,192027585007
2.4401,2,248.93,1447,1.0,,192027585007
2.4932,0,244.28,1432,1.0,,192031311010
2.4932,1,244.57,1470,1.0,,192031311010
2.4932,2,247.49,1447,1.0,,192031311010
2.5072,0,247.63,1432,1.0,,192032280002
2.5072,1,247.27,1470,1.0,,192032280002
2.5072,2,245.25,1447,1.0,,192032280002
2.5223,0,246.20,1432,1.0,,192033314545
2.5223,1,249.34,1477,1.0,,192033314545
2.5223,2,244.60,1447,1.0,,192033314545
2.5416,0,247.63,1432,1.0,,192034624173
2.5416,1,249.34,1477,1.0,,192034624173
2.5416,2,244.60,1447,1.0,,192034624173
2.5536,0,247.63,1432,1.0,,192035449977
2.5536,1,249.03,1470,1.0,,192035449977
2.5536,2,247.49,1447,1.0,,192035449977
2.5664,0,244.28,1432,1.0,,192036347313
2.5664,1,248.39,1470,1.0,,192036347313
2.5664,2,245.08,1447,1.0,,192036347313
2.5811,0,246.68,1432,1.0,,192037322409
2.5811,1,248.39,1470,1.0,,192037322409
2.5811,2,245.08,1447,1.0,,192037322409
2.5931,0,246.68,1432,1.0,,192038144306
2.5931,1,243.30,1470,1.0,,192038144306
2.5931,2,246.52,1447,1.0,,192038144306
2.6058,0,242.84,1432,1.0,,192039041276
2.6058,1,246.96,1470,1.0,,192039041276
2.6058,2,245.08,1447,1.0,,192039041276
2.6247,0,247.63,1432,1.0,,192040293775
2.6247,1,246.96,1470,1.0,,192040293775
2.6247,2,247.97,1447,1.0,,192040293775
2.6432,0,247.16,1432,1.0,,192041613413
2.6432,1,245.05,1470,1.0,,192041613413
2.6432,2,247.97,1447,1.0,,192041613413
2.6560,0,247.16,1432,1.0,,192042529243
2.6560,1,247.91,1470,1.0,,192042529243
2.6560,2,246.52,1447,1.0,,192042529243
2.6687,0,243.32,1432,1.0,,192043337957
2.6687,1,249.99,1470,1.0,,192043337957
2.6687,2,248.93,1447,1.0,,192043337957
2.6823,0,246.20,1432,1.0,,192044323672
2.6823,1,249.99,1470,1.0,,192044323672
2.6823,2,248.93,1447,1.0,,192044323672
2.6944,0,246.20,1432,1.0,,192045146119
2.6944,1,245.21,1470,1.0,,192045146119
2.6944,2,245.56,1447,1.0,,192045146119
2.7075,0,248.59,1432,1.0,,192046043944
2.7075,1,248.08,1470,1.0,,192046043944
2.7075,2,248.93,1447,1.0,,192046043944
2.7233,0,247.16,1432,1.0,,192047154842
2.7233,1,248.08,1470,1.0,,192047154842
2.7233,2,248.93,1447,1.0,,192047154842
2.7359,0,247.16,1432,1.0,,192047976800
2.7359,1,245.05,1470,1.0,,192047976800
2.7359,2,245.08,1447,1.0,,192047976800
2.7487,0,249.07,1432,1.0,,192048872184
2.7487,1,247.91,1470,1.0,,192048872184
2.7487,2,247.65,1447,1.0,,192048872184
2.7634,0,246.84,1432,1.0,,192049908924
2.7634,1,247.91,1470,1.0,,192049908924
2.7634,2,247.65,1447,1.0,,192049908924
2.7754,0,246.84,1432,1.0,,192050734606
2.7754,1,248.08,1470,1.0,,192050734606
2.7754,2,246.21,1447,1.0,,192050734606
2.7882,0,248.59,1432,1.0,,192051560348
2.7882,1,246.33,1470,1.0,,192051560348
2.7882,2,248.13,1447,1.0,,192051560348
2.8051,0,247.32,1432,1.0,,192052745038
2.8051,1,246.33,1470,1.0,,192052745038
2.8051,2,248.13,1447,1.0,,192052745038
2.8171,0,247.32,1432,1.0,,192053567789
2.8171,1,246.17,1470,1.0,,192053567789
2.8171,2,246.69,1447,1.0,,192053567789
2.8298,0,248.76,1432,1.0,,192054463234
2.8298,1,247.91,1470,1.0,,192054463234
2.8298,2,243.64,1447,1.0,,192054463234
2.8469,0,246.68,1432,1.0,,192055639561
2.8469,1,247.91,1470,1.0,,192055639561
2.8469,2,246.04,1447,1.0,,192055639561
2.8647,0,245.40,1432,1.0,,192056883821
2.8647,1,245.52,1470,1.0,,192056883821
2.8647,2,246.04,1447,1.0,,192056883821
2.8774,0,245.40,1432,1.0,,192057712127
2.8774,1,248.56,1470,1.0,,192057712127
2.8774,2,244.12,1447,1.0,,192057712127
2.8904,0,247.63,1432,1.0,,192058608182
2.8904,1,246.64,1470,1.0,,192058608182
2.8904,2,248.61,1447,1.0,,192058608182
2.9059,0,244.28,1432,1.0,,192059714807
2.9059,1,246.64,1470,1.0,,192059714807
2.9059,2,248.61,1447,1.0,,192059714807
2.9180,0,246.68,1432,1.0,,192060534935
2.9180,1,243.78,1470,1.0,,192060534935
2.9180,2,247.17,1447,1.0,,192060534935
2.9354,0,246.68,1432,1.0,,192061719624
2.9354,1,244.25,1470,1.0,,192061719624
2.9354,2,249.57,1447,1.0,,192061719624
2.9481,0,243.80,1432,1.0,,192062633074
2.9481,1,244.25,1470,1.0,,192062633074
2.9481,2,246.04,1447,1.0,,192062633074
2.9630,0,247.16,1432,1.0,,192063653762
2.9630,1,242.66,1470,1.0,,192063653762
2.9630,2,246.04,1447,1.0,,192063653762
2.9756,0,247.16,1432,1.0,,192064490125
2.9756,1,245.21,1470,1.0,,192064490125
2.9756,2,247.97,1447,1.0,,192064490125
2.9884,0,243.32,1432,1.0,,192065386790
2.9884,1,245.21,1470,1.0,,192065386790
2.9884,2,244.12,1447,1.0,,192065386790
3.0028,0,246.20,1432,1.0,,192066353401
3.0028,1,248.08,1470,1.0,,192066353401
3.0028,2,244.12,1447,1.0,,192066353401
3.0155,0,246.20,1432,1.0,,192067254644
3.0155,1,246.17,1470,1.0,,192067254644
3.0155,2,247.17,1447,1.0,,192067254644
3.0281,0,248.59,1432,1.0,,192068076236
3.0281,1,246.17,1470,1.0,,192068076236
3.0281,2,244.28,1447,1.0,,192068076236
3.0429,0,246.68,1432,1.0,,192069121827
3.0429,1,242.82,1470,1.0,,192069121827
3.0429,2,244.28,1447,1.0,,192069121827
3.0557,0,246.68,1432,1.0,,192070020384
3.0557,1,243.30,1470,1.0,,192070020384
3.0557,2,247.17,1447,1.0,,192070020384
3.0684,0,249.07,1432,1.0,,192070912838
3.0684,1,243.30,1470,1.0,,192070912838
3.0684,2,243.16,1447,1.0,,192070912838
3.0830,0,246.20,1432,1.0,,192071885736
3.0830,1,247.91,1470,1.0,,192071885736
3.0830,2,243.16,1447,1.0,,192071885736
