t,gpu_index,power_w,sm_clock_mhz,util_gpu,pcap_set,rapl_pkg_uj
17.5857,1,195.48,1327,1.0,,198804813201
17.5857,2,200.25,1335,1.0,,198804813201
17.6074,0,198.06,1335,1.0,,198806232998
17.6074,1,194.52,1327,1.0,,198806232998
17.6074,2,200.25,1335,1.0,,198806232998
17.6275,0,196.61,1335,1.0,,198807531578
17.6275,1,193.56,1327,1.0,,198807531578
17.6275,2,200.25,1335,1.0,,198807531578
17.6471,0,196.13,1335,1.0,,198808825581
17.6471,1,195.48,1327,1.0,,198808825581
17.6471,2,200.25,1335,1.0,,198808825581
17.6708,0,197.09,1335,1.0,,198810320389
17.6708,1,193.08,1327,1.0,,198810320389
17.6708,2,202.18,1335,1.0,,198810320389
17.6873,0,194.69,1335,1.0,,198811424391
17.6873,1,191.16,1327,1.0,,198811424391
17.6873,2,202.18,1335,1.0,,198811424391
17.7074,0,197.58,1335,1.0,,198812733347
17.7074,1,195.00,1327,1.0,,198812733347
17.7074,2,201.22,1335,1.0,,198812733347
17.7295,0,194.21,1335,1.0,,198814155829
17.7295,1,195.48,1327,1.0,,198814155829
17.7295,2,199.77,1335,1.0,,198814155829
17.7473,0,197.58,1335,1.0,,198815252140
17.7473,1,194.87,1327,1.0,,198815252140
17.7473,2,200.25,1335,1.0,,198815252140
17.7704,0,196.61,1335,1.0,,198816806945
17.7704,1,192.47,1327,1.0,,198816806945
17.7704,2,201.22,1335,1.0,,198816806945
17.7885,0,196.61,1335,1.0,,198817980343
17.7885,1,192.60,1327,1.0,,198817980343
17.7885,2,202.04,1335,1.0,,198817980343
17.8085,0,194.69,1335,1.0,,198819276482
17.8085,1,193.56,1327,1.0,,198819276482
17.8085,2,202.66,1335,1.0,,198819276482
17.8302,0,195.65,1335,1.0,,198820634267
17.8302,1,195.35,1327,1.0,,198820634267
17.8302,2,200.73,1335,1.0,,198820634267
17.8486,0,197.09,1335,1.0,,198821804186
17.8486,1,191.03,1327,1.0,,198821804186
17.8486,2,201.56,1335,1.0,,198821804186
17.8748,0,194.69,1335,1.0,,198823477765
17.8748,1,193.91,1327,1.0,,198823477765
17.8748,2,200.60,1335,1.0,,198823477765
17.8924,0,197.58,1335,1.0,,198824622477
17.8924,1,195.00,1327,1.0,,198824622477
17.8924,2,201.70,1335,1.0,,198824622477
17.9127,0,196.61,1335,1.0,,198825913489
17.9127,1,192.95,1327,1.0,,198825913489
17.9127,2,202.53,1335,1.0,,198825913489
17.9313,0,196.61,1335,1.0,,198827110141
17.9313,1,191.16,1327,1.0,,198827110141
17.9313,2,202.66,1335,1.0,,198827110141
17.9513,0,194.69,1335,1.0,,198828387116
17.9513,1,193.56,1327,1.0,,198828387116
17.9513,2,201.70,1335,1.0,,198828387116
17.9840,0,194.21,1335,1.0,,198830432338
17.9840,1,194.52,1327,1.0,,198830432338
17.9840,2,201.70,1335,1.0,,198830432338
18.0041,0,194.69,1335,1.0,,198831709922
18.0041,1,191.64,1327,1.0,,198831709922
18.0041,2,200.60,1335,1.0,,198831709922
18.0244,0,197.09,1335,1.0,,198833047687
18.0244,1,195.00,1327,1.0,,198833047687
18.0244,2,198.67,1335,1.0,,198833047687
18.0430,0,197.58,1335,1.0,,198834200944
18.0430,1,194.52,1327,1.0,,198834200944
18.0430,2,202.66,1335,1.0,,198834200944
18.0631,0,196.13,1335,1.0,,198835472791
18.0631,1,195.48,1327,1.0,,198835472791
18.0631,2,201.56,1335,1.0,,198835472791
18.0846,0,195.65,1335,1.0,,198836878549
18.0846,1,192.95,1327,1.0,,198836878549
18.0846,2,201.08,1335,1.0,,198836878549
18.1048,0,195.65,1335,1.0,,198838153265
18.1048,1,191.64,1327,1.0,,198838153265
18.1048,2,202.66,1335,1.0,,198838153265
18.1255,0,193.72,1335,1.0,,198839430667
18.1255,1,193.08,1327,1.0,,198839430667
18.1255,2,200.25,1335,1.0,,198839430667
18.1439,0,197.09,1335,1.0,,198840638915
18.1439,1,195.96,1327,1.0,,198840638915
18.1439,2,199.29,1335,1.0,,198840638915
18.1640,0,196.61,1335,1.0,,198841916805
18.1640,1,194.87,1327,1.0,,198841916805
18.1640,2,203.14,1335,1.0,,198841916805
18.1840,0,197.09,1335,1.0,,198843142876
18.1840,1,193.08,1327,1.0,,198843142876
18.1840,2,201.70,1335,1.0,,198843142876
18.2055,0,195.17,1335,1.0,,198844551137
18.2055,1,193.56,1327,1.0,,198844551137
18.2055,2,202.04,1335,1.0,,198844551137
18.2274,0,195.65,1335,1.0,,198845954270
18.2274,1,194.04,1327,1.0,,198845954270
18.2274,2,202.18,1335,1.0,,198845954270
18.2465,0,194.21,1335,1.0,,198847159712
18.2465,1,195.48,1327,1.0,,198847159712
18.2465,2,200.12,1335,1.0,,198847159712
18.2649,0,197.58,1335,1.0,,198848306071
18.2649,1,191.16,1327,1.0,,198848306071
18.2649,2,199.29,1335,1.0,,198848306071
18.2849,0,196.13,1335,1.0,,198849581153
18.2849,1,194.52,1327,1.0,,198849581153
18.2849,2,203.14,1335,1.0,,198849581153
18.3049,0,196.13,1335,1.0,,198850857395
18.3049,1,196.92,1327,1.0,,198850857395
18.3049,2,202.18,1335,1.0,,198850857395
18.3291,0,197.09,1335,1.0,,198852383880
18.3291,1,194.04,1327,1.0,,198852383880
18.3291,2,201.56,1335,1.0,,198852383880
18.3472,0,194.69,1335,1.0,,198853527982
18.3472,1,191.16,1327,1.0,,198853527982
18.3472,2,202.18,1335,1.0,,198853527982
18.3680,0,195.17,1335,1.0,,198854881494
18.3680,1,192.60,1327,1.0,,198854881494
18.3680,2,200.73,1335,1.0,,198854881494
18.3859,0,197.09,1335,1.0,,198856048910
18.3859,1,195.96,1327,1.0,,198856048910
18.3859,2,198.80,1335,1.0,,198856048910
18.4060,0,197.09,1335,1.0,,198857347308
18.4060,1,194.52,1327,1.0,,198857347308
18.4060,2,199.77,1335,1.0,,198857347308
18.4281,0,196.13,1335,1.0,,198858772841
18.4281,1,193.08,1327,1.0,,198858772841
18.4281,2,202.18,1335,1.0,,198858772841
18.4481,0,195.65,1335,1.0,,198860075572
18.4481,1,193.08,1327,1.0,,198860075572
18.4481,2,202.04,1335,1.0,,198860075572
18.4687,0,195.65,1335,1.0,,198861383369
18.4687,1,195.48,1327,1.0,,198861383369
18.4687,2,203.14,1335,1.0,,198861383369
18.4905,0,195.17,1335,1.0,,198862802067
18.4905,1,192.12,1327,1.0,,198862802067
18.4905,2,201.22,1335,1.0,,198862802067
18.5068,0,196.61,1335,1.0,,198863842897
18.5068,1,195.00,1327,1.0,,198863842897
18.5068,2,200.12,1335,1.0,,198863842897
18.5294,0,197.09,1335,1.0,,198865341184
18.5294,1,194.52,1327,1.0,,198865341184
18.5294,2,199.15,1335,1.0,,198865341184
18.5485,0,197.09,1335,1.0,,198866562860
18.5485,1,195.48,1327,1.0,,198866562860
18.5485,2,200.25,1335,1.0,,198866562860
18.5698,0,195.65,1335,1.0,,198867900625
18.5698,1,194.52,1327,1.0,,198867900625
18.5698,2,199.29,1335,1.0,,198867900625
18.5922,0,196.61,1335,1.0,,198869309130
18.5922,1,192.60,1327,1.0,,198869309130
18.5922,2,202.66,1335,1.0,,198869309130
18.6106,0,194.69,1335,1.0,,198870518600
18.6106,1,193.08,1327,1.0,,198870518600
18.6106,2,202.18,1335,1.0,,198870518600
18.6297,0,198.06,1335,1.0,,198871729900
18.6297,1,196.09,1327,1.0,,198871729900
18.6297,2,199.29,1335,1.0,,198871729900
18.6488,0,196.61,1335,1.0,,198872949074
18.6488,1,195.00,1327,1.0,,198872949074
18.6488,2,199.77,1335,1.0,,198872949074
18.6704,0,196.61,1335,1.0,,198874287450
18.6704,1,191.16,1327,1.0,,198874287450
18.6704,2,202.18,1335,1.0,,198874287450
18.6959,0,197.58,1335,1.0,,198875890473
18.6959,1,194.52,1327,1.0,,198875890473
18.6959,2,199.77,1335,1.0,,198875890473
18.7138,0,196.13,1335,1.0,,198877036161
18.7138,1,195.00,1327,1.0,,198877036161
18.7138,2,198.80,1335,1.0,,198877036161
18.7340,0,196.61,1335,1.0,,198878311243
18.7340,1,192.60,1327,1.0,,198878311243
18.7340,2,202.66,1335,1.0,,198878311243
18.7522,0,194.21,1335,1.0,,198879531150
18.7522,1,191.16,1327,1.0,,198879531150
18.7522,2,200.60,1335,1.0,,198879531150
18.7722,0,198.06,1335,1.0,,198880807270
18.7722,1,193.56,1327,1.0,,198880807270
18.7722,2,201.08,1335,1.0,,198880807270
18.7948,0,196.13,1335,1.0,,198882210769
18.7948,1,195.96,1327,1.0,,198882210769
18.7948,2,200.25,1335,1.0,,198882210769
18.8137,0,197.09,1335,1.0,,198883423413
18.8137,1,194.04,1327,1.0,,198883423413
18.8137,2,200.73,1335,1.0,,198883423413
18.8354,0,196.61,1335,1.0,,198884827767
18.8354,1,193.08,1327,1.0,,198884827767
18.8354,2,198.19,1335,1.0,,198884827767
18.8555,0,196.13,1335,1.0,,198886104192
18.8555,1,194.04,1327,1.0,,198886104192
18.8555,2,203.14,1335,1.0,,198886104192
18.8738,0,196.13,1335,1.0,,198887253725
18.8738,1,194.52,1327,1.0,,198887253725
18.8738,2,199.77,1335,1.0,,198887253725
18.8993,0,196.13,1335,1.0,,198888851927
18.8993,1,191.64,1327,1.0,,198888851927
18.8993,2,201.56,1335,1.0,,198888851927
18.9170,0,194.69,1335,1.0,,198889998103
18.9170,1,194.52,1327,1.0,,198889998103
18.9170,2,201.08,1335,1.0,,198889998103
18.9370,0,197.09,1335,1.0,,198891271964
18.9370,1,195.00,1327,1.0,,198891271964
18.9370,2,201.70,1335,1.0,,198891271964
18.9589,0,198.06,1335,1.0,,198892675953
18.9589,1,195.00,1327,1.0,,198892675953
18.9589,2,198.80,1335,1.0,,198892675953
18.9772,0,196.13,1335,1.0,,198893838181
18.9772,1,194.04,1327,1.0,,198893838181
18.9772,2,200.12,1335,1.0,,198893838181
19.0009,0,197.09,1335,1.0,,198895312726
19.0009,1,192.60,1327,1.0,,198895312726
19.0009,2,203.14,1335,1.0,,198895312726
19.0192,0,196.61,1335,1.0,,198896459634
19.0192,1,193.69,1327,1.0,,198896459634
19.0192,2,202.04,1335,1.0,,198896459634
19.0392,0,194.69,1335,1.0,,198897738073
19.0392,1,195.96,1327,1.0,,198897738073
19.0392,2,201.56,1335,1.0,,198897738073
19.0592,0,194.69,1335,1.0,,198899013278
19.0592,1,194.52,1327,1.0,,198899013278
19.0592,2,202.66,1335,1.0,,198899013278
19.0808,0,194.21,1335,1.0,,198900410674
19.0808,1,194.52,1327,1.0,,198900410674
19.0808,2,202.04,1335,1.0,,198900410674
19.1045,0,196.13,1335,1.0,,198901938685
19.1045,1,195.48,1327,1.0,,198901938685
19.1045,2,200.73,1335,1.0,,198901938685
19.1236,0,196.61,1335,1.0,,198903152061
19.1236,1,194.04,1327,1.0,,198903152061
19.1236,2,199.15,1335,1.0,,198903152061
19.1420,0,196.61,1335,1.0,,198904295796
19.1420,1,191.64,1327,1.0,,198904295796
19.1420,2,202.04,1335,1.0,,198904295796
19.1611,0,196.13,1335,1.0,,198905508378
19.1611,1,192.12,1327,1.0,,198905508378
19.1611,2,201.56,1335,1.0,,198905508378
19.1811,0,197.09,1335,1.0,,198906781690
19.1811,1,193.69,1327,1.0,,198906781690
19.1811,2,203.14,1335,1.0,,198906781690
19.2044,0,197.58,1335,1.0,,198908250437
19.2044,1,195.00,1327,1.0,,198908250437
19.2044,2,201.08,1335,1.0,,198908250437
19.2232,0,195.65,1335,1.0,,198909476142
19.2232,1,193.56,1327,1.0,,198909476142
19.2232,2,200.73,1335,1.0,,198909476142
19.2446,0,195.65,1335,1.0,,198910803348
19.2446,1,192.60,1327,1.0,,198910803348
19.2446,2,200.12,1335,1.0,,198910803348
19.2649,0,195.17,1335,1.0,,198912092468
19.2649,1,194.04,1327,1.0,,198912092468
19.2649,2,202.66,1335,1.0,,198912092468
19.2833,0,197.58,1335,1.0,,198913302365
19.2833,1,193.08,1327,1.0,,198913302365
19.2833,2,201.70,1335,1.0,,198913302365
19.3141,0,196.61,1335,1.0,,198915276603
19.3141,1,193.08,1327,1.0,,198915276603
19.3141,2,203.01,1342,1.0,,198915276603
19.3373,0,195.17,1335,1.0,,198916696765
19.3373,1,193.08,1327,1.0,,198916696765
19.3373,2,203.49,1335,1.0,,198916696765
19.3584,0,195.17,1335,1.0,,198918116439
19.3584,1,193.56,1327,1.0,,198918116439
19.3584,2,201.56,1335,1.0,,198918116439
19.3743,0,196.61,1335,1.0,,198919091351
19.3743,1,194.39,1327,1.0,,198919091351
19.3743,2,198.80,1335,1.0,,198919091351
19.3947,0,196.61,1335,1.0,,198920463113
19.3947,1,193.08,1327,1.0,,198920463113
19.3947,2,202.04,1335,1.0,,198920463113
19.4145,0,195.65,1335,1.0,,198921694799
19.4145,1,192.60,1327,1.0,,198921694799
19.4145,2,202.04,1335,1.0,,198921694799
19.4386,0,196.61,1335,1.0,,198923248201
19.4386,1,195.00,1327,1.0,,198923248201
19.4386,2,202.18,1335,1.0,,198923248201
19.4567,0,196.13,1335,1.0,,198924484221
19.4567,1,191.03,1327,1.0,,198924484221
19.4567,2,200.60,1335,1.0,,198924484221
19.4750,0,193.72,1335,1.0,,198925651637
19.4750,1,194.39,1327,1.0,,198925651637
19.4750,2,199.63,1335,1.0,,198925651637
19.4953,0,195.65,1335,1.0,,198926945457
19.4953,1,195.35,1327,1.0,,198926945457
19.4953,2,201.56,1335,1.0,,198926945457
19.5199,0,195.17,1335,1.0,,198928500629
19.5199,1,195.96,1327,1.0,,198928500629
19.5199,2,199.77,1335,1.0,,198928500629
19.5378,0,197.09,1335,1.0,,198929673233
19.5378,1,192.95,1327,1.0,,198929673233
19.5378,2,202.04,1335,1.0,,198929673233
19.5576,0,195.65,1335,1.0,,198930965283
19.5576,1,191.16,1327,1.0,,198930965283
19.5576,2,202.53,1335,1.0,,198930965283
19.5778,0,196.13,1335,1.0,,198932264840
19.5778,1,192.60,1327,1.0,,198932264840
19.5778,2,200.60,1335,1.0,,198932264840
19.5962,0,197.23,1335,1.0,,198933366461
19.5962,1,195.96,1327,1.0,,198933366461
19.5962,2,199.77,1335,1.0,,198933366461
19.6162,0,197.09,1335,1.0,,198934725222
19.6162,1,194.04,1327,1.0,,198934725222
19.6162,2,199.63,1335,1.0,,198934725222
19.6384,0,197.58,1335,1.0,,198936152465
19.6384,1,193.08,1327,1.0,,198936152465
19.6384,2,201.70,1335,1.0,,198936152465
19.6568,0,195.65,1335,1.0,,198937381649
19.6568,1,192.60,1327,1.0,,198937381649
19.6568,2,202.04,1335,1.0,,198937381649
19.6784,0,196.13,1335,1.0,,198938755913
19.6784,1,193.08,1327,1.0,,198938755913
19.6784,2,202.66,1335,1.0,,198938755913
19.6991,0,194.69,1335,1.0,,198940118824
19.6991,1,192.60,1327,1.0,,198940118824
19.6991,2,201.22,1335,1.0,,198940118824
19.7180,0,194.21,1335,1.0,,198941350755
19.7180,1,194.52,1327,1.0,,198941350755
19.7180,2,201.08,1335,1.0,,198941350755
19.7397,0,196.61,1335,1.0,,198942712629
19.7397,1,194.52,1327,1.0,,198942712629
19.7397,2,199.63,1335,1.0,,198942712629
19.7580,0,197.09,1335,1.0,,198943946634
19.7580,1,195.48,1327,1.0,,198943946634
19.7580,2,202.66,1335,1.0,,198943946634
19.7784,0,196.13,1335,1.0,,198945244299
19.7784,1,192.47,1327,1.0,,198945244299
19.7784,2,202.53,1335,1.0,,198945244299
19.8003,0,196.13,1335,1.0,,198946670626
19.8003,1,193.56,1327,1.0,,198946670626
19.8003,2,198.80,1335,1.0,,198946670626
19.8223,0,197.09,1335,1.0,,198948093902
19.8223,1,193.56,1327,1.0,,198948093902
19.8223,2,202.04,1335,1.0,,198948093902
19.8421,0,194.69,1335,1.0,,198949326809
19.8421,1,192.60,1327,1.0,,198949326809
19.8421,2,200.12,1335,1.0,,198949326809
19.8591,0,198.06,1335,1.0,,198950428002
19.8591,1,194.39,1327,1.0,,198950428002
19.8591,2,199.15,1335,1.0,,198950428002
19.8791,0,196.13,1335,1.0,,198951715963
19.8791,1,193.56,1327,1.0,,198951715963
19.8791,2,200.25,1335,1.0,,198951715963
19.8999,0,196.61,1335,1.0,,198953052019
19.8999,1,195.00,1327,1.0,,198953052019
19.8999,2,200.60,1335,1.0,,198953052019
19.9248,0,196.13,1335,1.0,,198954653577
19.9248,1,195.48,1327,1.0,,198954653577
19.9248,2,199.63,1335,1.0,,198954653577
19.9462,0,194.21,1335,1.0,,198956020761
19.9462,1,194.04,1327,1.0,,198956020761
19.9462,2,199.15,1335,1.0,,198956020761
19.9664,0,194.21,1335,1.0,,198957309027
19.9664,1,192.60,1327,1.0,,198957309027
19.9664,2,201.56,1335,1.0,,198957309027
19.9845,0,194.21,1335,1.0,,198958449832
19.9845,1,195.00,1327,1.0,,198958449832
19.9845,2,199.77,1335,1.0,,198958449832
20.0006,0,197.58,1335,1.0,,198959473877
20.0006,1,195.96,1327,1.0,,198959473877
20.0006,2,201.70,1335,1.0,,198959473877
20.0242,0,197.09,1335,1.0,,198961018490
20.0242,1,193.56,1327,1.0,,198961018490
20.0242,2,200.25,1335,1.0,,198961018490
20.0440,0,197.58,1335,1.0,,198962284600
20.0440,1,192.60,1327,1.0,,198962284600
20.0440,2,198.32,1335,1.0,,198962284600
20.1596,0,195.17,1335,1.0,,198969860997
20.1596,1,195.13,1327,1.0,,198969860997
20.1596,2,199.63,1320,1.0,,198969860997
20.1782,0,197.09,1335,1.0,,198971030183
20.1782,1,192.60,1342,1.0,,198971030183
20.1782,2,198.80,1320,1.0,,198971030183
20.1942,0,197.58,1335,1.0,,198972070891
20.1942,1,198.23,1342,1.0,,198972070891
20.1942,2,197.36,1320,1.0,,198972070891
20.2143,0,196.13,1335,1.0,,198973374110
20.2143,1,198.71,1342,1.0,,198973374110
20.2143,2,197.36,1312,1.0,,198973374110
20.2398,0,196.13,1335,1.0,,198975064047
20.2398,1,198.23,1342,1.0,,198975064047
20.2398,2,192.53,1312,1.0,,198975064047
20.2547,0,194.69,1335,1.0,,198975977863
20.2547,1,196.79,1342,1.0,,198975977863
20.2547,2,191.09,1312,1.0,,198975977863
20.2746,0,193.72,1335,1.0,,198977276505
20.2746,1,195.83,1342,1.0,,198977276505
20.2746,2,193.98,1312,1.0,,198977276505
20.2968,0,197.09,1335,1.0,,198978700146
20.2968,1,194.87,1342,1.0,,198978700146
20.2968,2,193.02,1312,1.0,,198978700146
20.3164,0,197.09,1335,1.0,,198980002267
20.3164,1,198.71,1342,1.0,,198980002267
20.3164,2,192.53,1312,1.0,,198980002267
20.3349,0,197.09,1335,1.0,,198981174872
20.3349,1,198.23,1342,1.0,,198981174872
20.3349,2,192.66,1312,1.0,,198981174872
20.3636,0,196.61,1335,1.0,,198983037721
20.3636,1,201.59,1350,1.0,,198983037721
20.3636,2,191.09,1312,1.0,,198983037721
20.3775,0,195.17,1335,1.0,,198983947508
20.3775,1,200.63,1350,1.0,,198983947508
20.3775,2,194.46,1312,1.0,,198983947508
20.3965,0,194.21,1335,1.0,,198985177486
20.3965,1,202.20,1350,1.0,,198985177486
20.3965,2,193.02,1312,1.0,,198985177486
20.4172,0,197.58,1335,1.0,,198986492729
20.4172,1,201.72,1342,1.0,,198986492729
20.4172,2,192.05,1312,1.0,,198986492729
20.4351,0,196.13,1335,1.0,,198987658253
20.4351,1,201.11,1342,1.0,,198987658253
20.4351,2,191.57,1312,1.0,,198987658253
20.4553,0,196.13,1335,1.0,,198988951097
20.4553,1,200.28,1342,1.0,,198988951097
20.4553,2,193.98,1312,1.0,,198988951097
20.4767,0,195.78,1335,1.0,,198990318830
20.4767,1,199.32,1342,1.0,,198990318830
20.4767,2,193.98,1312,1.0,,198990318830
20.4967,0,194.21,1335,1.0,,198991613138
20.4967,1,199.32,1342,1.0,,198991613138
20.4967,2,193.98,1312,1.0,,198991613138
20.5176,0,197.71,1335,1.0,,198992970007
20.5176,1,198.36,1342,1.0,,198992970007
20.5176,2,191.57,1312,1.0,,198992970007
20.5355,0,197.09,1335,1.0,,198994139621
20.5355,1,199.32,1342,1.0,,198994139621
20.5355,2,191.21,1312,1.0,,198994139621
20.5557,0,197.09,1335,1.0,,198995431244
20.5557,1,200.28,1342,1.0,,198995431244
20.5557,2,193.98,1312,1.0,,198995431244
20.5772,0,195.65,1335,1.0,,198996855740
20.5772,1,199.80,1342,1.0,,198996855740
20.5772,2,193.50,1312,1.0,,198996855740
20.5972,0,195.17,1335,1.0,,198998151574
20.5972,1,199.80,1342,1.0,,198998151574
20.5972,2,193.02,1312,1.0,,198998151574
20.6179,0,194.21,1335,1.0,,198999449117
20.6179,1,199.32,1342,1.0,,198999449117
20.6179,2,192.66,1312,1.0,,198999449117
20.6358,0,197.58,1335,1.0,,199000603044
20.6358,1,198.84,1342,1.0,,199000603044
20.6358,2,190.12,1312,1.0,,199000603044
20.6560,0,196.61,1335,1.0,,199001881728
20.6560,1,200.28,1342,1.0,,199001881728
20.6560,2,194.95,1312,1.0,,199001881728
20.6759,0,196.13,1335,1.0,,199003164805
20.6759,1,200.63,1342,1.0,,199003164805
20.6759,2,193.02,1312,1.0,,199003164805
20.6959,0,196.61,1335,1.0,,199004445808
20.6959,1,200.76,1342,1.0,,199004445808
20.6959,2,192.53,1312,1.0,,199004445808
20.7165,0,194.21,1335,1.0,,199005722538
20.7165,1,200.28,1342,1.0,,199005722538
20.7165,2,192.05,1312,1.0,,199005722538
20.7361,0,194.69,1335,1.0,,199006984376
20.7361,1,199.32,1342,1.0,,199006984376
20.7361,2,194.59,1312,1.0,,199006984376
20.7578,0,197.09,1335,1.0,,199008400083
20.7578,1,198.84,1342,1.0,,199008400083
20.7578,2,193.98,1312,1.0,,199008400083
20.7778,0,197.09,1335,1.0,,199009668573
20.7778,1,200.76,1342,1.0,,199009668573
20.7778,2,194.11,1312,1.0,,199009668573
20.7988,0,195.65,1335,1.0,,199011003164
20.7988,1,200.76,1342,1.0,,199011003164
20.7988,2,192.05,1312,1.0,,199011003164
20.8172,0,195.17,1335,1.0,,199012154468
20.8172,1,200.15,1342,1.0,,199012154468
20.8172,2,191.09,1312,1.0,,199012154468
20.8368,0,195.17,1335,1.0,,199013366195
20.8368,1,199.80,1342,1.0,,199013366195
20.8368,2,193.98,1312,1.0,,199013366195
20.8584,0,193.72,1335,1.0,,199014769634
20.8584,1,199.80,1342,1.0,,199014769634
20.8584,2,193.50,1312,1.0,,199014769634
20.8783,0,197.09,1335,1.0,,199016040383
20.8783,1,199.32,1342,1.0,,199016040383
20.8783,2,193.50,1312,1.0,,199016040383
20.8985,0,196.13,1335,1.0,,199017312780
20.8985,1,201.24,1342,1.0,,199017312780
20.8985,2,192.05,1312,1.0,,199017312780
20.9168,0,196.61,1335,1.0,,199018461641
20.9168,1,200.76,1342,1.0,,199018461641
20.9168,2,190.12,1312,1.0,,199018461641
20.9370,0,194.69,1335,1.0,,199019737883
20.9370,1,200.76,1342,1.0,,199019737883
20.9370,2,194.46,1312,1.0,,199019737883
20.9586,0,194.21,1335,1.0,,199021137172
20.9586,1,200.28,1342,1.0,,199021137172
20.9586,2,193.02,1312,1.0,,199021137172
20.9787,0,197.09,1335,1.0,,199022407432
20.9787,1,199.32,1342,1.0,,199022407432
20.9787,2,192.53,1312,1.0,,199022407432
20.9988,0,197.09,1335,1.0,,199023681049
20.9988,1,201.24,1342,1.0,,199023681049
20.9988,2,193.02,1312,1.0,,199023681049
21.0172,0,196.13,1335,1.0,,199024826981
21.0172,1,201.24,1342,1.0,,199024826981
21.0172,2,190.12,1312,1.0,,199024826981
21.0373,0,195.65,1335,1.0,,199026102186
21.0373,1,200.76,1342,1.0,,199026102186
21.0373,2,194.46,1312,1.0,,199026102186
21.0589,0,196.13,1335,1.0,,199027506113
21.0589,1,200.28,1342,1.0,,199027506113
21.0589,2,193.50,1312,1.0,,199027506113
21.0790,0,193.72,1335,1.0,,199028776923
21.0790,1,199.80,1342,1.0,,199028776923
21.0790,2,192.05,1312,1.0,,199028776923
21.0974,0,197.58,1335,1.0,,199029922549
21.0974,1,199.32,1342,1.0,,199029922549
21.0974,2,191.70,1312,1.0,,199029922549
21.1174,0,196.13,1335,1.0,,199031200805
21.1174,1,199.32,1342,1.0,,199031200805
21.1174,2,194.59,1312,1.0,,199031200805
21.1390,0,196.61,1335,1.0,,199032601070
21.1390,1,201.11,1342,1.0,,199032601070
21.1390,2,193.98,1312,1.0,,199032601070
21.1592,0,195.17,1335,1.0,,199033870782
21.1592,1,200.28,1342,1.0,,199033870782
21.1592,2,193.98,1312,1.0,,199033870782
21.1794,0,194.69,1335,1.0,,199035148122
21.1794,1,199.80,1342,1.0,,199035148122
21.1794,2,191.57,1312,1.0,,199035148122
21.1977,0,195.17,1335,1.0,,199036293566
21.1977,1,199.80,1342,1.0,,199036293566
21.1977,2,191.09,1312,1.0,,199036293566
21.2177,0,197.09,1335,1.0,,199037562484
21.2177,1,198.84,1342,1.0,,199037562484
21.2177,2,194.46,1312,1.0,,199037562484
21.2393,0,197.09,1335,1.0,,199038914714
21.2393,1,201.37,1342,1.0,,199038914714
21.2393,2,193.50,1312,1.0,,199038914714
21.2595,0,195.65,1335,1.0,,199040183326
21.2595,1,200.76,1342,1.0,,199040183326
21.2595,2,193.02,1312,1.0,,199040183326
21.2796,0,196.13,1335,1.0,,199041452183
21.2796,1,200.28,1342,1.0,,199041452183
21.2796,2,193.02,1312,1.0,,199041452183
21.2979,0,193.72,1335,1.0,,199042663240
21.2979,1,199.80,1342,1.0,,199042663240
21.2979,2,190.60,1312,1.0,,199042663240
21.3179,0,194.21,1335,1.0,,199043936369
21.3179,1,199.32,1342,1.0,,199043936369
21.3179,2,194.95,1312,1.0,,199043936369
21.3380,0,196.61,1335,1.0,,199045209742
21.3380,1,198.97,1342,1.0,,199045209742
21.3380,2,193.50,1312,1.0,,199045209742
21.3597,0,196.61,1335,1.0,,199046546347
21.3597,1,200.76,1342,1.0,,199046546347
21.3597,2,192.53,1312,1.0,,199046546347
21.3799,0,196.13,1335,1.0,,199047825641
21.3799,1,200.28,1342,1.0,,199047825641
21.3799,2,192.05,1312,1.0,,199047825641
21.3983,0,194.69,1335,1.0,,199049035599
21.3983,1,199.80,1342,1.0,,199049035599
21.3983,2,191.70,1312,1.0,,199049035599
21.4198,0,195.65,1335,1.0,,199050366711
21.4198,1,199.32,1342,1.0,,199050366711
21.4198,2,194.46,1312,1.0,,199050366711
21.4404,0,193.72,1335,1.0,,199051708810
21.4404,1,198.84,1342,1.0,,199051708810
21.4404,2,194.11,1312,1.0,,199051708810
21.4603,0,197.58,1335,1.0,,199052970525
21.4603,1,197.88,1342,1.0,,199052970525
21.4603,2,192.05,1312,1.0,,199052970525
21.4785,0,196.13,1335,1.0,,199054114016
21.4785,1,197.40,1342,1.0,,199054114016
21.4785,2,191.21,1312,1.0,,199054114016
21.4985,0,195.65,1335,1.0,,199055388183
21.4985,1,200.28,1342,1.0,,199055388183
21.4985,2,193.15,1312,1.0,,199055388183
21.5201,0,195.17,1335,1.0,,199056730098
21.5201,1,199.32,1342,1.0,,199056730098
21.5201,2,193.98,1312,1.0,,199056730098
21.5406,0,193.72,1335,1.0,,199058003837
21.5406,1,198.84,1342,1.0,,199058003837
21.5406,2,193.50,1312,1.0,,199058003837
21.5606,0,197.09,1335,1.0,,199059286732
21.5606,1,197.88,1342,1.0,,199059286732
21.5606,2,192.53,1312,1.0,,199059286732
21.5789,0,196.61,1335,1.0,,199060517198
21.5789,1,197.40,1342,1.0,,199060517198
21.5789,2,190.60,1312,1.0,,199060517198
21.5989,0,197.09,1335,1.0,,199061815656
21.5989,1,200.28,1342,1.0,,199061815656
21.5989,2,194.95,1312,1.0,,199061815656
