t_s,gpu_index,power_w,sm_clock_mhz,mem_clock_mhz,temperature_c,util_gpu,util_mem,mem_used_mib,fan_pct,throttle_reasons,cpu_util,rapl_pkg_uj
0.0000,0,51.78,945,877,43,0.0,0.0,273,,0x0000000000000001,0.0000,223001866246
0.0101,0,51.78,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.0201,0,51.78,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.0302,0,51.30,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.0403,0,51.30,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.0503,0,51.30,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.0604,0,51.30,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.0704,0,51.30,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.0805,0,51.30,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.0906,0,51.78,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.1007,0,51.78,945,877,43,0.0,0.0,273,,0x0000000000000001,0.0166,223011339917
0.1107,0,51.82,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.1208,0,51.82,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.1309,0,51.82,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.1409,0,51.82,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.1510,0,51.82,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.1611,0,51.78,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.1712,0,51.78,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.1813,0,51.78,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.1913,0,51.78,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.2014,0,51.78,945,877,43,0.0,0.0,273,,0x0000000000000001,0.0193,223020658130
0.2115,0,51.30,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.2215,0,51.30,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.2316,0,51.78,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.2417,0,51.78,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.2518,0,51.78,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.2618,0,51.30,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.2719,0,51.30,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.2820,0,51.30,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.2921,0,51.30,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.3021,0,51.30,945,877,43,0.0,0.0,273,,0x0000000000000001,0.0166,223029970789
0.3122,0,51.30,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.3223,0,51.30,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.3323,0,51.78,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.3424,0,51.78,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.3525,0,51.78,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.3626,0,51.78,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.3726,0,51.78,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.3827,0,51.82,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.3928,0,51.82,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.4029,0,51.82,945,877,43,0.0,0.0,273,,0x0000000000000001,0.0166,223039326050
0.4129,0,51.33,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.4230,0,51.33,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.4331,0,51.30,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.4432,0,51.30,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.4532,0,51.30,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.4633,0,51.30,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.4734,0,51.30,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.4834,0,51.30,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.4935,0,51.30,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.5036,0,51.78,945,877,43,0.0,0.0,273,,0x0000000000000001,0.0166,223048724770
0.5137,0,51.78,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.5237,0,51.78,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.5338,0,51.75,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.5439,0,51.75,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.5539,0,51.75,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.5640,0,51.71,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.5740,0,51.71,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.5841,0,51.71,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.5942,0,51.71,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.6042,0,51.71,945,877,43,0.0,0.0,273,,0x0000000000000001,0.7680,223071525248
0.6143,0,51.71,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.6243,0,51.75,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.6344,0,51.75,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.6445,0,51.33,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.6545,0,51.33,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.6646,0,51.82,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.6746,0,51.82,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.6847,0,51.33,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.6948,0,51.33,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.7048,0,51.30,945,877,43,0.0,0.0,273,,0x0000000000000001,0.1644,223084930854
0.7149,0,51.30,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.7249,0,51.33,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.7350,0,51.33,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.7451,0,51.33,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.7551,0,51.33,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.7652,0,51.82,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.7752,0,51.82,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.7853,0,51.78,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.7954,0,51.78,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.8054,0,51.30,945,877,43,0.0,0.0,273,,0x0000000000000001,0.0152,223095458963
0.8155,0,51.30,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.8255,0,51.30,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.8356,0,51.30,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.8457,0,51.30,945,877,43,0.0,0.0,273,,0x0000000000000001,,
0.8557,0,51.30,945,877,43,0.0,0.0,273,,0x0000000000000001,,
