t_s,gpu_index,power_w,sm_clock_mhz,mem_clock_mhz,temperature_c,util_gpu,util_mem,mem_used_mib,fan_pct,throttle_reasons,cpu_util,rapl_pkg_uj
0.0000,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,0.0000,242375592895
0.0101,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.0201,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.0302,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.0403,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.0503,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.0604,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.0705,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.0805,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.0906,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.1007,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,0.0166,242384932653
0.1107,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.1208,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.1309,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.1410,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.1510,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.1611,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.1712,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.1813,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.1913,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.2014,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,0.0165,242394237867
0.2115,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.2215,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.2316,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.2417,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.2518,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.2618,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.2719,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.2820,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.2921,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.3021,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,0.0152,242403536976
0.3122,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.3223,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.3323,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.3424,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.3525,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.3626,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.3726,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.3827,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.3928,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.4029,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,0.0179,242412940821
0.4129,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.4230,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.4331,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.4432,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.4532,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.4633,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.4734,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.4834,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.4935,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.5036,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,0.0166,242422283754
0.5136,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.5237,0,63.44,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.5338,0,63.44,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.5438,0,63.40,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.5539,0,63.40,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.5640,0,63.35,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.5740,0,63.35,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.5841,0,63.35,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.5942,0,63.35,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.6042,0,63.35,1380,877,45,0.0,0.0,273,,0x0000000000000001,0.7355,242444485236
0.6143,0,63.35,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.6244,0,63.35,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.6344,0,63.35,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.6445,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.6545,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.6646,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.6747,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.6847,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.6948,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.7048,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,0.1970,242458295442
0.7149,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.7250,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.7350,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.7451,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.7551,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.7652,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.7753,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.7854,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.7954,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.8055,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,0.0152,242468885930
0.8156,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.8257,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.8357,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.8458,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.8559,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.8659,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.8760,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.8861,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
0.8962,0,63.48,1380,877,45,0.0,0.0,273,,0x0000000000000001,,
