t_s,gpu_index,power_w,sm_clock_mhz,mem_clock_mhz,temperature_c,util_gpu,util_mem,mem_used_mib,fan_pct,throttle_reasons,cpu_util,rapl_pkg_uj
0.0000,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,0.0000,114693640892
0.0101,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.0201,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.0302,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.0403,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.0503,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.0604,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.0705,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.0805,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.0906,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.1007,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,0.0152,114703221739
0.1108,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.1208,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.1309,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.1410,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.1511,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.1611,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.1712,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.1813,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.1914,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.2014,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,0.0166,114712649693
0.2115,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.2216,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.2316,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.2417,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.2518,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.2619,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.2719,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.2820,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.2921,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.3022,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,0.0193,114722180796
0.3122,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.3223,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.3324,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.3425,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.3525,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.3626,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.3727,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.3828,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.3928,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.4029,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,0.0166,114731624986
0.4130,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.4231,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.4331,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.4432,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.4533,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.4634,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.4734,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.4835,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.4936,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
0.5036,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,0.0179,114741155602
0.5137,0,62.50,1380,877,43,0.0,0.0,273,,0x0000000000000001,,
