t_s,gpu_index,power_w,sm_clock_mhz,mem_clock_mhz,temperature_c,util_gpu,util_mem,mem_used_mib,fan_pct,throttle_reasons,cpu_util,rapl_pkg_uj
0.0000,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,0.0000,150045601599
0.0101,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.0201,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.0302,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.0403,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.0503,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.0604,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.0704,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.0805,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.0906,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.1006,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,0.0180,150054938977
0.1107,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.1208,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.1309,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.1409,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.1510,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.1611,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.1712,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.1812,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.1913,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.2014,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,0.0166,150064314685
0.2115,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.2215,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.2316,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.2417,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.2518,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.2618,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.2719,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.2820,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.2921,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.3021,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,0.0179,150073633510
0.3122,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.3223,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.3324,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.3424,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.3525,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.3626,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.3726,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.3827,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.3928,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.4029,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,0.0166,150083088747
0.4129,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.4230,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.4331,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.4432,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.4532,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.4633,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.4734,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.4835,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.4935,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.5036,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,0.0152,150092569618
0.5137,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.5238,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.5338,0,46.88,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.5439,0,46.88,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.5540,0,46.85,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.5640,0,46.85,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.5741,0,46.85,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.5841,0,46.85,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.5942,0,46.85,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.6043,0,46.85,405,877,49,0.0,0.0,273,,0x0000000000000001,0.7165,150114366194
0.6143,0,46.85,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.6244,0,46.85,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.6344,0,46.91,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.6445,0,46.91,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.6546,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.6646,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.6747,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.6847,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.6948,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.7049,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,0.2166,150128543099
0.7149,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.7250,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.7350,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.7451,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.7552,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.7652,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.7753,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.7853,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.7954,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.8055,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,0.0152,150138850811
0.8155,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.8256,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.8356,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.8457,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.8558,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.8658,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.8759,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.8859,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.8960,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.9061,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,0.0152,150149042679
0.9161,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.9262,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.9362,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.9463,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.9564,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.9664,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.9765,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.9865,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
0.9966,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
1.0067,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,0.0166,150159305471
1.0167,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
1.0268,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
1.0369,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
1.0470,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
1.0570,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
1.0671,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
1.0772,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
1.0872,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
1.0973,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
1.1074,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,0.0152,150169258814
1.1175,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
1.1275,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
1.1376,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
1.1477,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
1.1577,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
1.1678,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
1.1779,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
1.1880,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
1.1980,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,,
1.2081,0,46.94,405,877,49,0.0,0.0,273,,0x0000000000000001,0.0166,150179165527
