t_s,gpu_index,power_w,sm_clock_mhz,mem_clock_mhz,temperature_c,util_gpu,util_mem,mem_used_mib,fan_pct,throttle_reasons,cpu_util,rapl_pkg_uj
0.0000,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,0.0000,169902196518
0.0101,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.0201,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.0302,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.0403,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.0503,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.0604,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.0705,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.0805,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.0906,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.1007,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,0.0166,169911763632
0.1107,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.1208,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.1309,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.1410,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.1510,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.1611,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.1712,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.1813,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.1913,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.2014,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,0.0152,169921460873
0.2115,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.2216,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.2316,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.2417,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.2518,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.2619,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.2719,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.2820,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.2921,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.3021,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,0.0166,169931128939
0.3122,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.3223,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.3324,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.3424,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.3525,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.3626,0,51.82,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.3727,0,51.82,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.3827,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.3928,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.4029,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,0.0165,169940732552
0.4130,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.4230,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.4331,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.4432,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.4533,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.4633,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.4734,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.4835,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.4936,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.5036,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,0.0166,169950453902
0.5137,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.5238,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.5338,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.5439,0,51.71,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.5540,0,51.71,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.5640,0,51.68,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.5741,0,51.68,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.5842,0,51.68,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.5942,0,51.68,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.6043,0,51.71,945,877,44,0.0,0.0,273,,0x0000000000000001,0.7182,169972237354
0.6144,0,51.71,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.6244,0,51.71,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.6345,0,51.71,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.6446,0,51.82,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.6546,0,51.82,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.6647,0,51.82,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.6747,0,51.82,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.6848,0,51.82,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.6949,0,51.82,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.7049,0,51.82,945,877,44,0.0,0.0,273,,0x0000000000000001,0.2141,169986505994
0.7150,0,51.82,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.7250,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.7351,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.7452,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.7552,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.7653,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.7753,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.7854,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.7955,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.8055,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,0.0152,169996985154
0.8156,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.8256,0,51.82,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.8357,0,51.82,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.8458,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.8558,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.8659,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.8759,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.8860,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.8961,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.9061,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,0.0152,170007373739
0.9162,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.9262,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.9363,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.9464,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.9564,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.9665,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.9765,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.9866,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
0.9967,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
1.0067,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,0.0179,170017768915
1.0168,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
1.0268,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
1.0369,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
1.0470,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
1.0570,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
1.0671,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
1.0771,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
1.0872,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
1.0973,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
1.1073,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,0.0166,170028307218
1.1174,0,51.78,945,877,44,0.0,0.0,273,,0x0000000000000001,,
