t_s,gpu_index,power_w,sm_clock_mhz,mem_clock_mhz,temperature_c,util_gpu,util_mem,mem_used_mib,fan_pct,throttle_reasons,cpu_util,rapl_pkg_uj
0.0000,0,50.84,945,877,42,0.0,0.0,273,,0x0000000000000001,0.0000,140959146039
0.0101,0,50.84,945,877,42,0.0,0.0,273,,0x0000000000000001,,
0.0201,0,50.81,945,877,42,0.0,0.0,273,,0x0000000000000001,,
0.0302,0,50.81,945,877,42,0.0,0.0,273,,0x0000000000000001,,
0.0403,0,50.81,945,877,42,0.0,0.0,273,,0x0000000000000001,,
0.0503,0,50.81,945,877,42,0.0,0.0,273,,0x0000000000000001,,
0.0604,0,51.30,945,877,42,0.0,0.0,273,,0x0000000000000001,,
0.0704,0,51.30,945,877,42,0.0,0.0,273,,0x0000000000000001,,
0.0805,0,50.81,945,877,42,0.0,0.0,273,,0x0000000000000001,,
0.0906,0,50.81,945,877,42,0.0,0.0,273,,0x0000000000000001,,
0.1007,0,50.81,945,877,42,0.0,0.0,273,,0x0000000000000001,0.0166,140968563741
0.1107,0,50.81,945,877,42,0.0,0.0,273,,0x0000000000000001,,
0.1208,0,50.81,945,877,42,0.0,0.0,273,,0x0000000000000001,,
0.1309,0,50.81,945,877,42,0.0,0.0,273,,0x0000000000000001,,
0.1410,0,50.81,945,877,42,0.0,0.0,273,,0x0000000000000001,,
0.1510,0,50.81,945,877,42,0.0,0.0,273,,0x0000000000000001,,
0.1611,0,50.81,945,877,42,0.0,0.0,273,,0x0000000000000001,,
0.1712,0,50.81,945,877,42,0.0,0.0,273,,0x0000000000000001,,
0.1813,0,50.81,945,877,42,0.0,0.0,273,,0x0000000000000001,,
0.1913,0,50.81,945,877,42,0.0,0.0,273,,0x0000000000000001,,
0.2014,0,50.81,945,877,42,0.0,0.0,273,,0x0000000000000001,0.0179,140978007686
0.2115,0,50.81,945,877,42,0.0,0.0,273,,0x0000000000000001,,
0.2215,0,50.81,945,877,42,0.0,0.0,273,,0x0000000000000001,,
0.2316,0,50.81,945,877,42,0.0,0.0,273,,0x0000000000000001,,
0.2417,0,50.81,945,877,42,0.0,0.0,273,,0x0000000000000001,,
0.2517,0,51.33,945,877,42,0.0,0.0,273,,0x0000000000000001,,
0.2618,0,51.33,945,877,42,0.0,0.0,273,,0x0000000000000001,,
0.2719,0,51.30,945,877,42,0.0,0.0,273,,0x0000000000000001,,
0.2819,0,51.30,945,877,42,0.0,0.0,273,,0x0000000000000001,,
0.2920,0,50.81,945,877,42,0.0,0.0,273,,0x0000000000000001,,
0.3021,0,50.81,945,877,42,0.0,0.0,273,,0x0000000000000001,0.0166,140987423433
0.3121,0,50.81,945,877,42,0.0,0.0,273,,0x0000000000000001,,
0.3222,0,50.81,945,877,42,0.0,0.0,273,,0x0000000000000001,,
0.3323,0,50.84,945,877,42,0.0,0.0,273,,0x0000000000000001,,
0.3423,0,50.84,945,877,42,0.0,0.0,273,,0x0000000000000001,,
0.3524,0,50.81,945,877,42,0.0,0.0,273,,0x0000000000000001,,
0.3625,0,50.81,945,877,42,0.0,0.0,273,,0x0000000000000001,,
0.3725,0,50.81,945,877,42,0.0,0.0,273,,0x0000000000000001,,
0.3826,0,50.81,945,877,42,0.0,0.0,273,,0x0000000000000001,,
0.3927,0,50.81,945,877,42,0.0,0.0,273,,0x0000000000000001,,
0.4027,0,50.81,945,877,42,0.0,0.0,273,,0x0000000000000001,0.0166,140996839058
