t_s,gpu_index,power_w,sm_clock_mhz,mem_clock_mhz,temperature_c,util_gpu,util_mem,mem_used_mib,fan_pct,throttle_reasons,cpu_util,rapl_pkg_uj
0.0000,0,50.84,945,877,41,0.0,0.0,273,,0x0000000000000001,0.0000,125562215791
0.0101,0,50.84,945,877,41,0.0,0.0,273,,0x0000000000000001,,
0.0201,0,50.81,945,877,41,0.0,0.0,273,,0x0000000000000001,,
0.0302,0,50.81,945,877,41,0.0,0.0,273,,0x0000000000000001,,
0.0403,0,50.81,945,877,41,0.0,0.0,273,,0x0000000000000001,,
0.0503,0,50.81,945,877,41,0.0,0.0,273,,0x0000000000000001,,
0.0604,0,50.81,945,877,41,0.0,0.0,273,,0x0000000000000001,,
0.0705,0,50.81,945,877,41,0.0,0.0,273,,0x0000000000000001,,
0.0805,0,50.81,945,877,41,0.0,0.0,273,,0x0000000000000001,,
0.0906,0,50.81,945,877,41,0.0,0.0,273,,0x0000000000000001,,
0.1007,0,50.84,945,877,41,0.0,0.0,273,,0x0000000000000001,0.0166,125571607368
0.1107,0,50.84,945,877,41,0.0,0.0,273,,0x0000000000000001,,
0.1208,0,50.84,945,877,41,0.0,0.0,273,,0x0000000000000001,,
0.1309,0,50.84,945,877,41,0.0,0.0,273,,0x0000000000000001,,
0.1410,0,50.84,945,877,41,0.0,0.0,273,,0x0000000000000001,,
0.1510,0,50.84,945,877,41,0.0,0.0,273,,0x0000000000000001,,
0.1611,0,50.81,945,877,41,0.0,0.0,273,,0x0000000000000001,,
0.1712,0,50.81,945,877,41,0.0,0.0,273,,0x0000000000000001,,
0.1813,0,50.84,945,877,41,0.0,0.0,273,,0x0000000000000001,,
0.1913,0,50.84,945,877,41,0.0,0.0,273,,0x0000000000000001,,
0.2014,0,50.84,945,877,41,0.0,0.0,273,,0x0000000000000001,0.0166,125581051740
0.2115,0,50.84,945,877,41,0.0,0.0,273,,0x0000000000000001,,
0.2215,0,50.81,945,877,41,0.0,0.0,273,,0x0000000000000001,,
0.2316,0,50.81,945,877,41,0.0,0.0,273,,0x0000000000000001,,
0.2417,0,50.81,945,877,41,0.0,0.0,273,,0x0000000000000001,,
0.2518,0,50.81,945,877,41,0.0,0.0,273,,0x0000000000000001,,
0.2618,0,50.81,945,877,41,0.0,0.0,273,,0x0000000000000001,,
0.2719,0,50.84,945,877,41,0.0,0.0,273,,0x0000000000000001,,
0.2820,0,50.84,945,877,41,0.0,0.0,273,,0x0000000000000001,,
0.2921,0,50.81,945,877,41,0.0,0.0,273,,0x0000000000000001,,
0.3021,0,50.81,945,877,41,0.0,0.0,273,,0x0000000000000001,0.0179,125590486531
0.3122,0,50.84,945,877,41,0.0,0.0,273,,0x0000000000000001,,
0.3223,0,50.84,945,877,41,0.0,0.0,273,,0x0000000000000001,,
0.3323,0,50.81,945,877,41,0.0,0.0,273,,0x0000000000000001,,
0.3424,0,50.81,945,877,41,0.0,0.0,273,,0x0000000000000001,,
0.3525,0,50.81,945,877,41,0.0,0.0,273,,0x0000000000000001,,
0.3626,0,50.81,945,877,41,0.0,0.0,273,,0x0000000000000001,,
