t_s,gpu_index,power_w,sm_clock_mhz,mem_clock_mhz,temperature_c,util_gpu,util_mem,mem_used_mib,fan_pct,throttle_reasons,cpu_util,rapl_pkg_uj
0.0000,0,51.78,945,877,45,0.0,0.0,273,,0x0000000000000001,0.0000,208631329000
0.0101,0,51.78,945,877,45,0.0,0.0,273,,0x0000000000000001,,
0.0201,0,51.78,945,877,45,0.0,0.0,273,,0x0000000000000001,,
0.0302,0,51.78,945,877,45,0.0,0.0,273,,0x0000000000000001,,
0.0403,0,52.27,945,877,45,0.0,0.0,273,,0x0000000000000001,,
0.0503,0,52.27,945,877,45,0.0,0.0,273,,0x0000000000000001,,
0.0604,0,51.78,945,877,45,0.0,0.0,273,,0x0000000000000001,,
0.0705,0,51.78,945,877,45,0.0,0.0,273,,0x0000000000000001,,
0.0805,0,51.78,945,877,45,0.0,0.0,273,,0x0000000000000001,,
0.0906,0,51.78,945,877,45,0.0,0.0,273,,0x0000000000000001,,
0.1007,0,51.78,945,877,45,0.0,0.0,273,,0x0000000000000001,0.0152,208640885982
0.1107,0,51.78,945,877,45,0.0,0.0,273,,0x0000000000000001,,
0.1208,0,51.78,945,877,45,0.0,0.0,273,,0x0000000000000001,,
0.1309,0,51.78,945,877,45,0.0,0.0,273,,0x0000000000000001,,
0.1410,0,52.27,945,877,45,0.0,0.0,273,,0x0000000000000001,,
0.1510,0,52.27,945,877,45,0.0,0.0,273,,0x0000000000000001,,
0.1611,0,52.27,945,877,45,0.0,0.0,273,,0x0000000000000001,,
0.1712,0,52.27,945,877,45,0.0,0.0,273,,0x0000000000000001,,
0.1813,0,51.78,945,877,45,0.0,0.0,273,,0x0000000000000001,,
0.1913,0,51.78,945,877,45,0.0,0.0,273,,0x0000000000000001,,
0.2014,0,52.27,945,877,45,0.0,0.0,273,,0x0000000000000001,0.0166,208650363741
0.2115,0,52.27,945,877,45,0.0,0.0,273,,0x0000000000000001,,
0.2216,0,52.27,945,877,45,0.0,0.0,273,,0x0000000000000001,,
0.2316,0,52.27,945,877,44,0.0,0.0,273,,0x0000000000000001,,
